Postnummer;Poststed;Kommunenummer
8022;BODØ;1804
8023;BODØ;1804
8026;BODØ;1804
8027;BODØ;1804
8028;BODØ;1804
8029;BODØ;1804
8030;BODØ;1804
8031;BODØ;1804
8037;BODØ;1804
8038;BODØ;1804
8041;BODØ;1804
8047;BODØ;1804
8048;BODØ;1804
8049;BODØ;1804
8050;TVERLANDET;1804
8056;SALTSTRAUMEN;1804
8058;TVERLANDET;1804
8061;Løpsmarka;1804
8063;VÆRØY;1857
8064;RØST;1856
8070;BODØ;1804
8071;BODØ;1804
8072;BODØ;1804
8073;BODØ;1804
8074;BODØ;1804
8075;BODØ;1804
8076;BODØ;1804
8079;BODØ;1804
8084;BODØ;1804
8086;BODØ;1804
8087;BODØ;1804
8088;BODØ;1804
8089;BODØ;1804
8091;BODØ;1804
8092;BODØ;1804
8093;KJERRINGØY;1804
8094;FLEINVÆR;1838
8095;HELLIGVÆR;1804
8096;BLIKSVÆR;1804
8097;GIVÆR;1804
8098;LANDEGODE;1804
8099;JAN MAYEN;2211
8100;MISVÆR;1804
8102;SKJERSTAD;1804
8103;BREIVIK I SALTEN;1804
8108;MISVÆR;1804
8110;MOLDJORD;1839
8114;TOLLÅ;1839
8118;MOLDJORD;1839
8120;NYGÅRDSJØEN;1838
8128;YTRE BEIARN;1839
8130;SANDHORNØY;1838
8135;SØRARNØY;1838
8136;NORDARNØY;1838
8138;INNDYR;1838
8140;INNDYR;1838
8145;STORVIK;1838
8146;REIPÅ;1837
8149;NEVERDAL;1837
8150;ØRNES;1837
8151;ØRNES;1837
8157;MELØY;1837
8158;BOLGA;1837
8159;STØTT;1837
8160;GLOMFJORD;1837
8161;GLOMFJORD;1837
8168;ENGAVÅGEN;1837
8170;ENGAVÅGEN;1837
8178;HALSA;1837
8181;MYKEN;1836
8182;MELFJORDBOTN;1836
8184;ÅGSKARDET;1837
8185;VÅGAHOLMEN;1836
8186;TJONGSFJORDEN;1836
8187;JEKTVIK;1836
8188;NORDVERNES;1836
8189;GJERSVIKGRENDA;1836
8190;SØRFJORDEN;1836
8193;RØDØY;1836
8195;GJERØY;1836
8196;SELSØYVIK;1836
8197;STORSELSØY;1836
8198;NORDNESØY;1836
8200;FAUSKE;1841
8201;FAUSKE;1841
8202;FAUSKE;1841
8203;FAUSKE;1841
8205;FAUSKE;1841
8206;FAUSKE;1841
8207;FAUSKE;1841
8208;FAUSKE;1841
8209;FAUSKE;1841
8210;FAUSKE;1841
8211;FAUSKE;1841
8214;FAUSKE;1841
8215;VALNESFJORD;1841
8218;FAUSKE;1841
8219;FAUSKE;1841
8220;RØSVIK;1845
8226;STRAUMEN;1845
8230;SULITJELMA;1841
8231;SULITJELMA;1841
8232;STRAUMEN;1845
8233;VALNESFJORD;1841
8250;ROGNAN;1840
8251;ROGNAN;1840
8255;RØKLAND;1840
8256;RØKLAND;1840
8260;INNHAVET;1849
8261;INNHAVET;1849
8264;ENGAN;1845
8266;MØRSVIKBOTN;1845
8270;DRAG;1850
8271;DRAG;1850
8273;NEVERVIK;1850
8274;MUSKEN;1850
8275;STORJORD I TYSFJORD;1850
8276;ULVSVÅG;1849
8278;STORÅ;1850
8281;LEINESFJORD;1848
8283;LEINESFJORD;1848
8285;LEINES;1848
8286;NORDFOLD;1848
8288;BOGØY;1848
8289;ENGELØYA;1848
8290;SKUTVIK;1849
8294;HAMARØY;1849
8297;TRANØY;1849
8298;HAMARØY;1849
8300;SVOLVÆR;1865
8301;SVOLVÆR;1865
8305;SVOLVÆR;1865
8309;KABELVÅG;1865
8310;KABELVÅG;1865
8311;HENNINGSVÆR;1865
8312;HENNINGSVÆR;1865
8313;KLEPPSTAD;1865
8314;GIMSØYSAND;1865
8315;LAUKVIK;1865
8316;LAUPSTAD;1865
8317;STRØNSTAD;1866
8320;SKROVA;1865
8322;BRETTESNES;1865
8323;STORFJELL;1865
8324;DIGERMULEN;1865
8325;TENGELFJORD;1866
8326;MYRLAND;1866
8328;STOREMOLLA;1865
8340;STAMSUND;1860
8352;SENNESVIK;1860
8357;VALBERG;1860
8360;BØSTAD;1860
8370;LEKNES;1860
8372;GRAVDAL;1860
8373;BALLSTAD;1860
8376;LEKNES;1860
8377;GRAVDAL;1860
8378;STAMSUND;1860
8380;RAMBERG;1859
8382;NAPP;1859
8384;SUND I LOFOTEN;1859
8387;FREDVANG;1859
8388;RAMBERG;1859
8390;REINE;1874
8392;SØRVÅGEN;1874
8393;SØRVÅGEN;1874
8398;REINE;1874
8400;SORTLAND;1870
8401;SORTLAND;1870
8402;SORTLAND;1870
8403;SORTLAND;1870
8404;SORTLAND;1870
8405;SORTLAND;1870
8406;SORTLAND;1870
8407;SORTLAND;1870
8408;SORTLAND;1868
8409;GULLESFJORD;1911
8410;LØDINGEN;1851
8411;LØDINGEN;1851
8412;VESTBYGD;1851
8413;KVITNES;1866
8414;HENNES;1866
8415;SORTLAND;1870
8416;SORTLAND;1870
8426;BARKESTAD;1868
8428;TUNSTAD;1868
8430;MYRE;1868
8432;ALSVÅG;1868
8438;STØ;1868
8439;MYRE;1868
8445;MELBU;1866
8447;LONKAN;1866
8450;STOKMARKNES;1866
8455;STOKMARKNES;1866
8459;MELBU;1866
8465;STRAUMSJØEN;1867
8469;BØ I VESTERÅLEN;1867
8470;BØ I VESTERÅLEN;1867
8475;STRAUMSJØEN;1867
8480;ANDENES;1871
8481;BLEIK;1871
8483;ANDENES;1871
8484;RISØYHAMN;1871
8485;DVERBERG;1871
8488;NØSS;1871
8489;NORDMELA;1871
8490;Melbu;1866
8491;Melbu postboksadr.;1866
8493;RISØYHAMN;1871
8501;NARVIK;1805
8502;NARVIK;1805
8503;NARVIK;1805
8504;NARVIK;1805
8505;NARVIK;1805
8506;NARVIK;1805
8507;NARVIK;1805
8508;NARVIK;1805
8509;NARVIK;1805
8510;NARVIK;1805
8512;NARVIK;1805
8513;ANKENES;1805
8514;NARVIK;1805
8515;NARVIK;1805
8516;NARVIK;1805
8517;NARVIK;1805
8518;NARVIK;1805
8520;ANKENES;1805
8522;BEISFJORD;1805
8523;ELVEGÅRD;1805
8530;BJERKVIK;1805
8531;BJERKVIK;1805
8533;BOGEN I OFOTEN;1853
8534;LILAND;1853
8535;TÅRSTAD;1853
8536;EVENES;1853
8539;BOGEN I OFOTEN;1853
8540;BALLANGEN;1854
8543;KJELDEBOTN;1854
8546;BALLANGEN;1854
8550;Lødingen;1851
8551;Lødingen postboksadr.;1851
8580;Øksneshamn;1851
8590;KJØPSVIK;1850
8591;KJØPSVIK;1850
8601;MO I RANA;1833
8602;MO I RANA;1833
8603;MO I RANA;1833
8604;MO I RANA;1833
8607;MO I RANA;1833
8608;MO I RANA;1833
8610;MO I RANA;1833
8613;MO I RANA;1833
8614;MO I RANA;1833
8615;SKONSENG;1833
8616;MO I RANA;1833
8617;DALSGRENDA;1833
8618;MO I RANA;1833
8622;MO I RANA;1833
8624;MO I RANA;1833
8626;MO I RANA;1833
8630;STORFORSHEI;1833
8634;MO I RANA;1833
8638;STORFORSHEI;1833
8640;HEMNESBERGET;1832
8641;HEMNESBERGET;1832
8642;FINNEIDFJORD;1832
8643;BJERKA;1832
8646;KORGEN;1832
8647;BLEIKVASSLIA;1832
8648;KORGEN;1832
8650;Mosjøen;1824
8651;MOSJØEN;1824
8652;MOSJØEN;1824
8654;MOSJØEN;1824
8655;MOSJØEN;1824
8656;MOSJØEN;1824
8657;MOSJØEN;1824
8658;MOSJØEN;1824
8659;MOSJØEN;1824
8660;MOSJØEN;1824
8661;MOSJØEN;1824
8663;MOSJØEN;1824
8664;MOSJØEN;1824
8665;MOSJØEN;1824
8666;MOSJØEN;1824
8672;ELSFJORD;1824
8680;TROFORS;1825
8681;TROFORS;1825
8690;HATTFJELLDAL;1826
8691;HATTFJELLDAL;1826
8700;NESNA;1828
8701;NESNA;1828
8720;VIKHOLMEN;1828
8723;HUSBY;1828
8724;SAURA;1828
8725;UTSKARPEN;1833
8730;BRATLAND;1834
8732;ALDRA;1834
8733;STUVLAND;1834
8735;STOKKVÅGEN;1834
8740;NORD-SOLVÆR;1834
8742;SELVÆR;1835
8743;INDRE KVARØY;1834
8750;TONNES;1834
8752;KONSVIKOSEN;1834
8753;KONSVIKOSEN;1834
8754;ØRESVIK;1836
8762;SLENESET;1834
8764;LOVUND;1834
8766;LURØY;1834
8767;LURØY;1834
8770;TRÆNA;1835
8800;SANDNESSJØEN;1820
8801;SANDNESSJØEN;1820
8802;SANDNESSJØEN;1820
8803;SANDNESSJØEN;1820
8804;SANDNESSJØEN;1820
8805;SANDNESSJØEN;1820
8809;SANDNESSJØEN;1820
8813;LØKTA;1827
8820;DØNNA;1827
8827;DØNNA;1827
8830;VANDVE;1827
8842;BRASØY;1818
8844;SANDVÆR;1818
8850;HERØY;1818
8851;HERØY;1818
8852;HERØY;1818
8854;AUSTBØ;1820
8860;TJØTTA;1820
8861;TJØTTA;1820
8865;TRO;1820
8870;VISTHUS;1816
8880;BÆRØYVÅGEN;1820
8890;LEIRFJORD;1822
8891;LEIRFJORD;1822
8892;SUNDØY;1822
8897;BARDAL;1822
8900;BRØNNØYSUND;1813
8901;BRØNNØYSUND;1813
8902;BRØNNØYSUND;1813
8904;BRØNNØYSUND;1813
8905;BRØNNØYSUND;1813
8906;BRØNNØYSUND;1813
8907;BRØNNØYSUND;1813
8908;BRØNNØYSUND;1813
8909;BRØNNØYSUND;1813
8910;BRØNNØYSUND;1813
8920;SØMNA;1812
8921;SØMNA;1812
8922;SØMNA;1812
8960;VELFJORD;1813
8961;VELFJORD;1813
8976;VEVELSTAD;1816
8980;VEGA;1815
8981;VEGA;1815
8985;YLVINGEN;1815
9000;Tromsø;1902
9002;Tromsø;1902
9006;TROMSØ;1902
9007;TROMSØ;1902
9008;TROMSØ;1902
9009;TROMSØ;1902
9010;TROMSØ;1902
9011;TROMSØ;1902
9012;TROMSØ;1902
9013;TROMSØ;1902
9014;TROMSØ;1902
9015;TROMSØ;1902
9016;TROMSØ;1902
9017;TROMSØ;1902
9018;TROMSØ;1902
9019;TROMSØ;1902
9020;TROMSDALEN;1902
9022;KROKELVDALEN;1902
9024;TOMASJORD;1902
9027;RAMFJORDBOTN;1902
9029;TROMSDALEN;1902
9030;SJURSNES;1902
9034;OLDERVIK;1902
9037;TROMSØ;1902
9038;TROMSØ;1902
9040;NORDKJOSBOTN;1933
9042;LAKSVATN;1933
9043;JØVIK;1902
9046;OTEREN;1939
9049;NORDKJOSBOTN;1933
9050;STORSTEINNES;1933
9055;MEISTERVIK;1933
9056;MORTENHALS;1933
9057;VIKRAN;1902
9059;STORSTEINNES;1933
9060;LYNGSEIDET;1938
9062;FURUFLATEN;1938
9064;SVENSBY;1938
9068;NORD-LENANGEN;1938
9069;LYNGSEIDET;1938
9090;Burfjord;1943
9100;KVALØYSLETTA;1902
9101;KVALØYSLETTA;1902
9102;KVALØYSLETTA;1902
9103;KVALØYA;1902
9104;KVALØYA;1902
9105;KVALØYA;1902
9106;STRAUMSBUKTA;1902
9107;KVALØYA;1902
9108;KVALØYA;1902
9110;SOMMARØY;1902
9118;BRENSHOLMEN;1902
9119;SOMMARØY;1902
9120;VENGSØY;1902
9128;TUSSØY;1902
9130;HANSNES;1936
9131;KÅRVIK;1902
9132;STAKKVIK;1936
9134;HANSNES;1936
9135;VANNVÅG;1936
9136;VANNAREID;1936
9137;VANNVÅG;1936
9138;KARLSØY;1936
9140;REBBENES;1936
9141;MJØLVIK;1902
9142;SKIBOTN;1939
9143;SKIBOTN;1939
9144;SAMUELSBERG;1940
9146;OLDERDALEN;1940
9147;BIRTAVARRE;1940
9148;OLDERDALEN;1940
9151;STORSLETT;1942
9152;SØRKJOSEN;1942
9153;ROTSUND;1942
9156;STORSLETT;1942
9159;HAVNNES;1942
9161;BURFJORD;1943
9162;SØRSTRAUMEN;1943
9163;JØKELFJORD;1943
9169;BURFJORD;1943
9170;LONGYEARBYEN;2111
9171;LONGYEARBYEN;2111
9173;NY-ÅLESUND;2111
9174;HOPEN;2131
9175;SVEAGRUVA;2111
9176;BJØRNØYA;2121
9178;BARENTSBURG;2111
9180;SKJERVØY;1941
9181;HAMNEIDET;1942
9182;SEGLVIK;1943
9184;REINFJORD;1943
9185;SPILDRA;1943
9186;ANDSNES;2014
9187;VALANHAMN;1943
9189;SKJERVØY;1941
9190;AKKARVIK;1941
9192;ARNØYHAMN;1941
9193;NIKKEBY;1941
9194;LAUKSLETTA;1941
9195;ÅRVIKSAND;1941
9197;ULØYBUKT;1941
9240;TROMSØ;1902
9251;TROMSØ;1902
9252;TROMSØ;1902
9253;TROMSØ;1902
9254;TROMSØ;1902
9255;TROMSØ;1902
9256;TROMSØ;1902
9257;TROMSØ;1902
9258;TROMSØ;1902
9259;TROMSØ;1902
9260;TROMSØ;1902
9261;TROMSØ;1902
9262;TROMSØ;1902
9263;TROMSØ;1902
9265;TROMSØ;1902
9266;TROMSØ;1902
9267;TROMSØ;1902
9268;TROMSØ;1902
9269;TROMSØ;1902
9270;TROMSØ;1902
9271;TROMSØ;1902
9272;TROMSØ;1902
9273;TROMSØ;1902
9274;TROMSØ;1902
9275;TROMSØ;1902
9276;TROMSØ;1902
9277;TROMSØ;1902
9278;TROMSØ;1902
9279;TROMSØ;1902
9280;TROMSØ;1902
9281;TROMSØ;1902
9282;TROMSØ;1902
9283;TROMSØ;1902
9284;TROMSØ;1902
9285;TROMSØ;1902
9286;TROMSØ;1902
9287;TROMSØ;1902
9288;TROMSØ;1902
9290;TROMSØ;1902
9291;TROMSØ;1902
9292;TROMSØ;1902
9293;TROMSØ;1902
9294;TROMSØ;1902
9296;TROMSØ;1902
9298;TROMSØ;1902
9299;TROMSØ;1902
9300;FINNSNES;1931
9302;ROSSFJORDSTRAUMEN;1931
9303;SILSAND;1931
9304;VANGSVIK;1927
9305;FINNSNES;1931
9306;FINNSNES;1931
9310;SØRREISA;1925
9311;BRØSTADBOTN;1926
9315;SØRREISA;1925
9316;BRØSTADBOTN;1926
9321;MOEN;1924
9322;KARLSTAD;1924
9325;BARDUFOSS;1924
9326;BARDUFOSS;1924
9329;MOEN;1924
9334;ØVERBYGD;1924
9335;ØVERBYGD;1924
9336;RUNDHAUG;1924
9350;SJØVEGAN;1923
9355;SJØVEGAN;1923
9357;TENNEVOLL;1920
9358;TENNEVOLL;1920
9360;BARDU;1922
9365;BARDU;1922
9370;SILSAND;1931
9372;GIBOSTAD;1931
9373;BOTNHAMN;1931
9376;SKATVIK;1927
9379;GRYLLEFJORD;1928
9380;GRYLLEFJORD;1928
9381;TORSKEN;1928
9382;GIBOSTAD;1931
9384;SKALAND;1929
9385;SKALAND;1929
9386;SENJAHOPEN;1929
9387;SENJAHOPEN;1929
9388;FJORDGARD;1931
9389;HUSØY I SENJA;1931
9391;STONGLANDSEIDET;1927
9392;STONGLANDSEIDET;1927
9393;FLAKSTADVÅG;1928
9395;KALDFARNES;1928
9400;Harstad;1903
9402;HARSTAD;1903
9403;HARSTAD;1903
9404;HARSTAD;1903
9405;HARSTAD;1903
9406;HARSTAD;1903
9407;HARSTAD;1903
9408;HARSTAD;1903
9409;HARSTAD;1903
9411;HARSTAD;1903
9414;HARSTAD;1903
9415;HARSTAD;1903
9419;SØRVIK;1903
9420;LUNDENES;1903
9423;GRØTAVÆR;1903
9424;KJØTTA;1903
9425;SANDSØY;1903
9426;BJARKØY;1903
9427;MELØYVÆR;1903
9430;SANDTORG;1903
9436;KONGSVIK;1852
9439;EVENSKJER;1913
9440;EVENSKJER;1913
9441;FJELLDAL;1852
9442;RAMSUND;1852
9443;MYKLEBOSTAD;1852
9444;HOL I TJELDSUND;1852
9445;TOVIK;1913
9446;GROVFJORD;1913
9447;GROVFJORD;1913
9448;RAMSUND;1852
9450;HAMNVIK;1917
9451;HAMNVIK;1917
9453;KRÅKRØHAMN;1917
9454;ÅNSTAD;1917
9455;ENGENES;1917
9470;GRATANGEN;1919
9471;GRATANGEN;1919
9475;BORKENES;1911
9476;BORKENES;1911
9479;HARSTAD;1903
9480;HARSTAD;1903
9481;HARSTAD;1903
9482;HARSTAD;1903
9483;HARSTAD;1903
9484;HARSTAD;1903
9485;HARSTAD;1903
9486;HARSTAD;1903
9487;HARSTAD;1903
9488;HARSTAD;1903
9489;HARSTAD;1903
9490;Risøyhamn;1871
9496;HARSTAD;1903
9497;HARSTAD;1903
9498;HARSTAD;1903
9500;Alta;2012
9501;ALTA;2012
9502;ALTA;2012
9503;ALTA;2012
9504;ALTA;2012
9505;ALTA;2012
9506;ALTA;2012
9507;ALTA;2012
9508;ALTA;2012
9509;ALTA;2012
9510;ALTA;2012
9511;ALTA;2012
9512;ALTA;2012
9513;ALTA;2012
9514;ALTA;2012
9515;ALTA;2012
9516;ALTA;2012
9517;ALTA;2012
9518;ALTA;2012
9519;KVIBY;2012
9520;KAUTOKEINO;2011
9521;KAUTOKEINO;2011
9525;MAZE;2011
9531;KVALFJORD;2012
9532;HAKKSTABBEN;2012
9533;KONGSHUS;2012
9536;KORSFJORDEN;2012
9540;TALVIK;2012
9545;LANGFJORDBOTN;2012
9550;ØKSFJORD;2014
9580;BERGSFJORD;2014
9582;NUVSVÅG;2014
9583;LANGFJORDHAMN;2014
9584;SØR-TVERRFJORD;2014
9585;SANDLAND;2014
9586;LOPPA;2014
9587;SKAVNAKK;2014
9590;HASVIK;2015
9593;BREIVIKBOTN;2015
9595;SØRVÆR;2015
9600;HAMMERFEST;2004
9609;NORDRE SEILAND;2004
9610;RYPEFJORD;2004
9615;HAMMERFEST;2004
9616;HAMMERFEST;2004
9620;KVALSUND;2017
9621;KVALSUND;2017
9624;REVSNESHAMN;2017
9650;AKKARFJORD;2004
9657;KÅRHAMN;2004
9664;SANDØYBOTN;2004
9670;TUFJORD;2018
9672;INGØY;2018
9690;HAVØYSUND;2018
9691;HAVØYSUND;2018
9692;MÅSØY;2018
9700;LAKSELV;2020
9709;PORSANGMOEN;2020
9710;INDRE BILLEFJORD;2020
9711;LAKSELV;2020
9712;LAKSELV;2020
9713;RUSSENES;2020
9714;SNEFJORD;2018
9715;KOKELV;2017
9716;BØRSELV;2020
9717;VEIDNESKLUBBEN;2022
9722;SKOGANVARRE;2020
9730;KARASJOK;2021
9735;KARASJOK;2021
9740;LEBESBY;2022
9742;KUNES;2022
9750;HONNINGSVÅG;2019
9751;HONNINGSVÅG;2019
9760;NORDVÅGEN;2019
9763;SKARSVÅG;2019
9764;NORDKAPP;2019
9765;GJESVÆR;2019
9768;REPVÅG;2019
9770;MEHAMN;2023
9771;SKJÅNES;2023
9772;LANGFJORDNES;2023
9773;NERVEI;2023
9775;GAMVIK;2023
9782;DYFJORD;2022
9790;KJØLLEFJORD;2022
9800;VADSØ;2003
9802;VESTRE JAKOBSELV;2003
9810;VESTRE JAKOBSELV;2003
9811;VADSØ;2003
9815;VADSØ;2003
9820;VARANGERBOTN;2027
9826;SIRMA;2025
9840;VARANGERBOTN;2027
9845;TANA;2025
9846;TANA;2025
9900;KIRKENES;2030
9901;Kirkenes postboksadr.;2030
9910;BJØRNEVATN;2030
9912;HESSENG;2030
9914;BJØRNEVATN;2030
9915;KIRKENES;2030
9916;HESSENG;2030
9917;KIRKENES;2030
9925;SVANVIK;2030
9930;NEIDEN;2030
9935;BUGØYNES;2030
9950;VARDØ;2002
9951;VARDØ;2002
9960;KIBERG;2002
9980;BERLEVÅG;2024
9981;BERLEVÅG;2024
9982;KONGSFJORD;2024
9990;BÅTSFJORD;2028
9991;BÅTSFJORD;2028
